Country Name,Country Code,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Bahamas,BHS,3.12E-06,6.15E-06,3.94E-05,7.48E-05,0.0001536234453,8.74E-05,0.0002443905188,0.0001474491301,8.39E-05,5.51E-05,4.62E-05,2.68E-06,2.65E-06,2.62E-06,2.59E-06,2.40E-05,2.38E-05,2.27E-05,1.50E-05,1.70E-05,1.48E-05
Bahrain,BHR,4.33E-06,1.69E-05,0,4.01E-06,5.14E-06,9.60E-06,3.33E-06,2.06E-06,9.61E-07,1.80E-06,1.70E-06,2.63E-06,2.82E-06,1.40E-06,0,4.35E-06,4.40E-06,1.01E-05,7.21E-06,7.06E-06,7.03E-06
Bangladesh,BGD,0.004679916561,0.005086330813,0.005412298781,0.005864060089,0.006277918483,0.006590920185,0.006259845199,0.006254338578,0.006561944504,0.006914680831,0.007254503046,0.008818013049,0.01014412359,0.01134892915,0.01207431229,0.01254750385,0.01305460305,0.0137907811,0.01442174938,0.0146954902,0.01503538427
Barbados,BRB,0,0,0,0,0,0,0,7.40E-06,7.37E-06,7.34E-06,7.30E-06,7.28E-06,3.81E-05,3.80E-05,5.24E-05,7.39E-05,7.37E-05,9.15E-05,9.13E-05,9.12E-05,9.10E-05
Belarus,BLR,0.0004811135985,0.0006729721903,0.0004699578962,0.0006611898295,0.0005504887387,0.0004265095303,0.0005844422266,0.0008751761076,0.001473807057,0.001536106532,0.001647520991,0.00171502333,0.001722005364,0.001640655136,0.001434681487,0.001128007946,0.0009651016438,0.001182654111,0.001094567295,0.001226948172,0.001018147175
Belgium,BEL,0.000156164147,0.0001825143275,0.0001779018662,0.0001774932896,0.0001215288971,7.09E-05,3.95E-05,1.21E-05,1.20E-05,1.18E-05,5.34E-05,4.95E-05,9.15E-06,2.49E-05,1.90E-05,1.91E-05,7.27E-06,3.88E-06,6.59E-06,9.71E-06,7.49E-06
Belize,BLZ,0.01359068117,0.01509945675,0.01797662233,0.01718837285,0.03848514004,0.04198759407,0.0395113687,0.02640538359,0.01067391721,0.01481331235,0.01822256033,0.02300702253,0.01548228125,0.01744383031,0.02074339693,0.02047131281,0.01167918504,0.003125399863,0.001502563432,0.001502358231,0.001477788201
Benin,BEN,0,0,0,9.42E-07,9.14E-07,8.87E-07,4.29E-05,4.94E-05,3.45E-05,3.74E-05,4.67E-05,5.12E-05,5.35E-05,6.19E-05,7.63E-05,0.0001455508908,0.0004188924266,0.0003842777386,0.0004009440897,0.0004408575288,0.0004794334525
Bhutan,BTN,5.25E-05,5.11E-05,4.97E-05,4.85E-05,4.73E-05,6.15E-05,6.03E-05,5.94E-05,5.87E-05,6.67E-05,6.59E-05,6.52E-05,0.0001051405308,0.0001086327992,9.58E-05,0.0001887671333,0.0002004644317,0.0002467452962,0.0002936038015,0.0002934275997,0.0002726790617
Bolivia,BOL,4.72E-05,4.71E-05,3.66E-05,4.70E-05,4.14E-05,4.88E-05,4.59E-05,4.77E-05,6.02E-05,6.39E-05,7.71E-05,8.37E-05,9.29E-05,0.000100286697,0.0001001549889,0.0001282405118,0.0002856154845,0.0003045365739,0.0003218039771,0.0003230835438,0.0003247769122
Bosnia and Herzegovina,BIH,0,0,0,0.001115898638,0.001585895166,0.001543378246,0.00172679217,0.001877978929,0.001856843874,0.001924485316,0.001965057056,0.001999429034,0.001327814975,0.0009901822732,0.0008081416226,0.0009512560388,0.001262823736,0.001311007858,0.001093130955,0.00107019469,0.001177548441
Botswana,BWA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.68E-06,6.38E-06,8.33E-06,1.02E-05,1.40E-05
Brazil,BRA,0.0008107672791,0.0009805330779,0.00115350334,0.001372354551,0.001496298967,0.001460026078,0.001380019696,0.001438915468,0.001515089783,0.001720812856,0.001877090277,0.00209712084,0.002200385173,0.002404668036,0.0023677884,0.002773137426,0.002818743504,0.002624882131,0.002710709808,0.002767507978,0.00283592378
Brunei Darussalam,BRN,0.0005931905395,0.0003383983278,0.0002905372886,0.0004518466714,0.0004519199537,0.001966925687,0.001238011873,0.001274114289,0.001642252896,0.00122995153,0.001109371757,0.001262406799,0.001320030087,0.001352567665,0.00136227174,0.001706611689,0.00233282792,0.002224514899,0.003792914315,0.002869133312,0.002130314486
Bulgaria,BGR,0.0009475528291,0.0004472366065,0.0003668308041,0.0002944943966,0.0005742523755,0.0003225405152,0.0004106295205,0.0004284950103,0.0005343696995,0.0006882826847,0.0009030252498,0.001070992356,0.0007521643019,0.0008178417189,0.001672602567,0.001546495831,0.001885839645,0.00221135713,0.002226152909,0.00232622547,0.002367281505
Burkina Faso,BFA,2.17E-06,4.21E-07,4.08E-07,3.96E-07,3.84E-07,3.72E-07,4.68E-06,1.75E-05,2.36E-05,3.13E-05,1.76E-05,1.74E-05,1.81E-05,1.76E-05,1.36E-05,1.30E-05,1.26E-05,1.74E-05,2.10E-05,2.22E-05,2.86E-05
Burundi,BDI,8.09E-06,7.93E-06,7.73E-06,7.52E-06,7.29E-06,7.02E-06,6.77E-06,6.53E-06,6.29E-06,6.04E-06,5.74E-06,1.90E-06,6.53E-06,1.64E-05,3.79E-05,7.67E-05,0.0001236116067,0.0001284011752,0.0001317724661,0.0001348591618,0.0001309491548
Cabo Verde,CPV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67E-06
Cambodia,KHM,0.0012606095,0.001190707923,0.001418360162,0.0014528197,0.002056662217,0.00288213973,0.003321611317,0.003042786204,0.002570946943,0.002868640368,0.00353213608,0.004177245541,0.004940343635,0.005004517592,0.006000126803,0.007892738437,0.009404883002,0.01104029394,0.01310745224,0.01585311869,0.01896673356
Cameroon,CMR,4.56E-06,3.31E-06,9.68E-06,2.07E-05,2.35E-05,2.35E-05,2.33E-05,2.45E-05,2.99E-05,2.91E-05,2.83E-05,2.87E-05,2.79E-05,3.99E-05,5.52E-05,7.06E-05,8.50E-05,9.76E-05,0.0001577080086,0.0002193266934,0.0002676250384
Canada,CAN,0.003714184985,0.004160402897,0.004933641195,0.005486146894,0.005302675121,0.004540232503,0.004794324035,0.005269352588,0.004636379461,0.004678570937,0.004636726839,0.004774048814,0.004942030316,0.005326635291,0.004789077909,0.003943061906,0.005248143933,0.005559896212,0.005243255236,0.005163161103,0.004979252009
Central African Republic,CAF,3.20E-05,3.19E-05,3.25E-05,3.18E-05,3.10E-05,3.04E-05,2.97E-05,3.26E-05,3.20E-05,3.13E-05,3.07E-05,3.65E-05,3.59E-05,3.81E-05,4.06E-05,4.06E-05,4.05E-05,3.98E-05,3.90E-05,4.10E-05,4.01E-05
Chad,TCD,0,0,0,0,0,0,0,0,0,2.70E-06,2.61E-06,2.52E-06,2.44E-06,2.35E-06,4.54E-06,4.38E-06,1.09E-05,6.44E-06,6.96E-06,6.73E-06,6.51E-06
Chile,CHL,0.02012952997,0.02768782994,0.04068763818,0.03933422073,0.03829583901,0.04346101122,0.04570966209,0.05095504474,0.04887176156,0.05226702195,0.05234127033,0.0419450838,0.05645528743,0.06202059755,0.0597214437,0.06939285948,0.0591905238,0.05806923393,0.06640400615,0.06883062971,0.07391423665
China,CHN,0.02235185893,0.02356141908,0.02445453631,0.02589837004,0.02708143123,0.02868075613,0.02987088255,0.03120554339,0.0322715262,0.03327121909,0.03460096128,0.03572518364,0.03654002022,0.03846032363,0.04036637552,0.04178305638,0.04302533706,0.04490476071,0.04609496446,0.04714638237,0.04860529357
Colombia,COL,0.001372216009,0.001575565149,0.001447366357,0.001412961125,0.0014831571,0.001442364902,0.001444780718,0.001639635928,0.001537064274,0.001556533443,0.001819360721,0.001793261476,0.001846899877,0.00195826271,0.001933434304,0.001970994997,0.002034328382,0.002240060068,0.002450484079,0.002694082941,0.003407736395
Congo,COG,6.30E-05,2.11E-05,1.97E-05,2.04E-05,2.01E-05,2.03E-05,2.18E-05,5.51E-06,6.32E-06,5.26E-05,5.71E-05,6.42E-05,7.31E-05,8.59E-05,9.63E-05,0.0001051596799,0.0001143277783,0.0001239679619,0.0001302627467,0.0001176240962,0.0001312215107
Congo,COD,4.22E-05,4.27E-05,5.48E-05,5.74E-05,5.57E-05,5.41E-05,5.33E-05,5.17E-05,5.01E-05,4.86E-05,4.71E-05,4.56E-05,4.41E-05,4.13E-05,3.98E-05,3.84E-05,3.82E-05,3.96E-05,4.25E-05,4.46E-05,4.77E-05
Costa Rica,CRI,0.002389892937,0.002439690661,0.002595466027,0.004339955412,0.004905207217,0.005809819413,0.005569654627,0.004559437135,0.005802903096,0.006010545276,0.005424854491,0.005806477016,0.005921781669,0.005760891848,0.006334504496,0.00552516696,0.004812734488,0.004491623704,0.00423000968,0.004355516478,0.004335895614
Cote d'Ivoire,CIV,6.12E-05,7.13E-05,5.94E-05,4.56E-05,4.78E-05,4.67E-05,4.57E-05,4.47E-05,6.51E-05,6.37E-05,6.48E-05,8.05E-05,0.0001573998765,0.0001690086173,0.0001655594655,0.0001630749943,0.0001695149343,0.0001813855028,0.000181100978,0.0001843571904,0.0001919873873
Croatia,HRV,0.001398972698,0.001538839586,0.002434621301,0.002114047456,0.002208719201,0.002981461692,0.003211492885,0.004371678242,0.003743431015,0.003649669757,0.003792767366,0.003650046899,0.003411653727,0.002629630341,0.003223969139,0.003248401692,0.004014376711,0.004136944467,0.004149419655,0.004814350747,0.00502870793
Cuba,CUB,0.003628334141,0.002951613262,0.002295422253,0.002421116967,0.002401685761,0.002455347717,0.00201269523,0.002416383453,0.00332975832,0.003253194289,0.003190765728,0.002783068154,0.00217704499,0.002314840277,0.002612506612,0.002760547849,0.002826834184,0.002573176611,0.002753077364,0.002527134832,0.002378980369
Cyprus,CYP,0.001526406183,0.001980517529,0.001951639149,0.001895755828,0.001820362873,0.003479980053,0.003490630261,0.003417538501,0.002979868197,0.003115187799,0.003329060806,0.00367695094,0.004075658946,0.003747081853,0.004575189722,0.004107358145,0.004597517014,0.005532152192,0.006019835783,0.006027939887,0.006574660899
Czechia,CZE,0.001825676351,0.001899061956,0.001967189688,0.001883902937,0.00192956679,0.001900932432,0.002003189434,0.001995428222,0.001985371539,0.001963965305,0.001921785043,0.001949513147,0.002001698156,0.001975399554,0.001841059467,0.001913001063,0.001915407452,0.001982901919,0.002046828723,0.002046203888,0.001966478227
Denmark,DNK,0.008017965353,0.008167066695,0.007757918169,0.005957293723,0.007007046003,0.007921883208,0.007198540364,0.006839459199,0.005706921877,0.006565068832,0.006360636563,0.00652074028,0.006447811823,0.006185298159,0.006715522111,0.006092381024,0.006310690117,0.006343738925,0.006504445809,0.006291903737,0.006917538837
Dominica,DMA,7.28E-05,0.0001024200392,0.0001760744208,0.000190442706,0.0001899418486,0.0002624901566,0.0002766694819,0.0003491315353,0.0003489640131,0.0003489284987,0.0003489031358,0.0001599883645,8.73E-05,8.71E-05,8.72E-05,8.65E-05,8.57E-05,8.56E-05,0,0,0
Dominican Republic,DOM,8.89E-05,0.0002488059947,0.0003053394609,0.0004040885943,0.0002179408358,0.0002211624364,0.0001069312393,0.0001055560391,0.00011486666,0.0001134102591,0.0001274867561,0.0001309361783,0.0002168777301,0.0001028623405,0.0001550646935,0.0002120672644,0.0002200688998,0.000194251449,0.0002271949436,0.0002414186537,0.0002449024902
Ecuador,ECU,0.01019775467,0.00485573722,0.004483041209,0.005939738539,0.007163121719,0.008029277275,0.01006259109,0.01210559366,0.01199985826,0.01194898432,0.01488614823,0.01819401938,0.02032468357,0.02083811922,0.0211398736,0.02309137351,0.02634928268,0.02745782816,0.02904753109,0.03417143913,0.04012110421
Egypt,EGY,0.003236773556,0.004765117935,0.004706162622,0.005058166237,0.005860473032,0.006082562405,0.006825746241,0.007379789599,0.007729574596,0.00827439675,0.008251242347,0.01053936468,0.01106299779,0.0111544696,0.01175378883,0.01189521242,0.01202195383,0.01373626621,0.01382132809,0.01536744982,0.0155460108
El Salvador,SLV,4.71E-05,4.38E-05,6.60E-05,0.0001299225206,0.0001876602517,0.0003676485816,0.000364866971,0.0005100725238,0.0006177893894,0.0006290273115,0.0007150838227,0.0007360001596,0.000795734445,0.0008637802901,0.0005299369087,0.0002678143227,0.001082111793,0.001272804939,0.001759731748,0.001738786701,0.001583392739
Equatorial Guinea,GNQ,0,0,0,0,0,0,0,2.21E-06,2.11E-06,2.01E-06,2.87E-06,1.37E-05,1.49E-05,1.26E-05,1.21E-05,1.16E-05,1.11E-05,1.07E-05,1.03E-05,9.99E-06,9.66E-06
Estonia,EST,0.000143859639,0.0001610611424,0.0003364274574,0.0001863196433,0.0002713902183,0.0001849473414,0.000409662121,0.0005219741463,0.0005758271922,0.0006080368562,0.0004897659449,0.0004303798419,0.0002925482828,0.000439556784,0.0005563062738,0.0006621834931,0.0006071884976,0.0006594745362,0.0006607488781,0.0007138248245,0.0008003403427
Eswatini,SWZ,5.99E-05,6.70E-05,6.91E-05,0,0,0,0,0,0,0,6.67E-05,0.0001900138192,9.05E-05,9.00E-05,8.94E-05,8.88E-05,8.82E-05,8.75E-05,8.69E-05,8.62E-05,8.55E-05
Ethiopia,ETH,2.30E-07,2.24E-07,2.17E-07,2.11E-07,2.05E-07,3.32E-07,3.23E-07,3.14E-07,3.05E-07,2.96E-07,2.88E-07,2.80E-07,2.72E-07,4.02E-07,4.67E-07,8.57E-07,8.83E-07,9.02E-07,1.16E-06,1.48E-06,3.77E-06
Faroe Islands,FRO,0.9411764706,0.7626587823,1.063185209,1.198427787,1.323978731,0.9601575361,0.4857012694,0.3844513899,0.6347883625,0.9640990684,1.224369696,0.9827514976,1.249803662,1.582162341,1.567784708,1.783844011,1.651548673,1.683494949,1.729364921,1.549896968,1.83984443
Fiji,FJI,0.02047555203,0.008397506814,0.005856273475,0.001419005496,0.0004590437443,0.0006478641827,0.0006417707615,0.001832217357,0.0009319057585,0.0009902635238,0.0007433355189,0.0008479079597,0.0007111756967,0.0006761362327,0.0004061511649,0.001178513697,0.0007501090275,0.0007458859219,0.0006474294873,0.0004896648081,0.0003865144562
Finland,FIN,0.002990819429,0.002975150347,0.00303372701,0.002909665388,0.002408971087,0.002452291164,0.002736320494,0.00244784352,0.002462788728,0.002529266106,0.002552412298,0.002194896028,0.002092507579,0.002338209791,0.002502862673,0.00246543448,0.002715013383,0.002622634275,0.002648208657,0.002567969504,0.002770172301
France,FRA,0.004377481843,0.004379447453,0.004100793731,0.004072684208,0.003848581131,0.003861308413,0.003876107314,0.003730653585,0.003708912178,0.003700679171,0.003616115306,0.003127897916,0.002963677549,0.003124351225,0.003036274999,0.002720319365,0.002454648259,0.002706829904,0.002818460708,0.002791389091,0.002910775763
French Polynesia,PYF,0.004010274652,0.00323066071,0.003656630687,0.005185866935,0.007649188937,0.007115620742,0.01092684277,0.00903270632,0.008107003429,0.006935072249,0.006749821987,0.007697436114,0.01023231031,0.009262764146,0.009365903788,0.007198186792,0.006561978429,0.004575136012,0.005847249958,0.006228604262,0.006270448456
Gabon,GAB,0.0004497229127,0.0004383570253,7.81E-05,6.19E-05,5.80E-05,5.65E-05,5.35E-05,8.39E-05,8.00E-05,7.75E-05,7.62E-05,7.60E-05,7.33E-05,2.61E-05,2.42E-05,2.29E-05,2.22E-05,2.40E-05,2.34E-05,2.51E-05,2.45E-05
Gambia,GMB,2.86E-06,3.48E-06,3.38E-06,3.28E-06,3.19E-06,3.10E-06,3.01E-06,4.38E-05,1.42E-05,1.37E-05,1.33E-05,1.29E-05,1.65E-05,1.60E-05,1.55E-05,1.60E-05,1.55E-05,1.51E-05,1.47E-05,1.35E-05,1.32E-05
Georgia,GEO,2.00E-05,2.11E-05,1.99E-05,1.31E-05,1.42E-05,1.83E-05,2.74E-05,3.87E-05,4.66E-05,0.0001096545647,0.0001848250022,0.0002244701514,0.0002662094254,0.0003097449793,0.0003510265037,0.0004019450376,0.0004442623849,0.0004842381164,0.0005477461934,0.0006390631117,0.0006571489782
Germany,DEU,0.0009691445128,0.0008014814666,0.0006485616107,0.0006043509462,0.0008999908111,0.0006935966317,0.0005418371915,0.0004294795366,0.0005469306462,0.0005355857758,0.0004750415638,0.0004976220066,0.0004875865249,0.0003277554275,0.0003135818747,0.0003214521656,0.0003661432349,0.0005076099044,0.0004352807279,0.000412468216,0.0004904867876
Ghana,GHA,0.0001512244671,0.000254252345,0.000297094755,0.0002890406481,4.40E-05,4.34E-05,5.13E-05,9.83E-05,0.0001611248709,0.0002299588915,0.0002867247101,0.0003988313615,0.0007285370901,0.001022012854,0.001181191456,0.001367020521,0.001545152376,0.001775714352,0.001899758529,0.002482293776,0.001661046834
Greece,GRC,0.007830920362,0.008830251287,0.008977243142,0.008065292842,0.009281968362,0.008867343652,0.009666420747,0.01028859125,0.01025453925,0.01038722256,0.01098503766,0.01090192271,0.009978397822,0.01004738429,0.01039650309,0.009608798344,0.009903239874,0.01147990283,0.01167163613,0.01233261672,0.0120151653
Grenada,GRD,9.36E-06,3.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18E-05,0.0001883867096,0.0001529924496,0.0001682562091,0.0001833382224
Guatemala,GTM,0.0004287831805,0.0003419397518,0.0004295979511,0.0006567596772,0.0005111421086,0.0003870019085,0.0006956902115,0.001233072965,0.001216886496,0.001363024416,0.001187341029,0.001598368183,0.001478358147,0.001200315899,0.00131361506,0.001397788991,0.001429112944,0.0014815112,0.00163854759,0.001732249747,0.001867017072
Guinea,GIN,0,0,0,2.33E-07,2.28E-07,2.23E-07,1.09E-05,1.18E-05,1.15E-05,1.74E-05,1.77E-05,1.80E-05,1.78E-05,2.71E-05,2.92E-05,3.10E-05,3.52E-05,4.00E-05,4.68E-05,5.47E-05,6.26E-05
Guinea-Bissau,GNB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.45E-06,1.33E-05,1.30E-05,1.01E-05
Guyana,GUY,0.0007994575298,0.0007970478927,0.0008002011032,0.0007996601444,0.0007994088582,0.0007995539331,0.0008003064331,0.0008702910332,0.0008724146455,0.0003871908771,0.0006801391799,0.0006519309242,0.0003535197452,0.0003510644304,0.0002952155415,0.0004892593012,0.0005531428511,0.0004435591704,0.0009122413043,0.0003905213656,0.0003042492485
Haiti,HTI,0,1.44E-06,1.41E-06,1.39E-06,1.36E-06,3.57E-06,3.51E-06,3.45E-06,1.72E-05,1.69E-05,2.31E-05,3.66E-05,6.03E-05,7.12E-05,7.80E-05,9.70E-05,0.0001154892147,0.0001204049077,0.0001288714004,0.0001298533719,0.0001393314492
Honduras,HND,0.001356878916,0.001510202089,0.001957629732,0.002415558722,0.003269562493,0.003661724188,0.006510445412,0.007147136291,0.006901288693,0.005811070831,0.003486401728,0.003255143545,0.005832992365,0.00596380929,0.005925904763,0.006765013345,0.00592823394,0.005707763764,0.006700016475,0.006637495724,0.006838153361
Hong Kong SAR,HKG,0.0009160675093,0.0007483870968,0.0008380620467,0.0006378908972,0.0007216081298,0.0006803272647,0.0006061762461,0.0006015662598,0.0006526611049,0.0006832619506,0.0006911140431,0.0006175792261,0.0004861700322,0.0005724395463,0.00052431431,0.0005390414275,0.0005340611414,0.0005803778317,0.0005643023319,0.0005545715589,0.0005044153492
Hungary,HUN,0.001166980707,0.001261975967,0.001281560992,0.001139329325,0.001171818852,0.001260890067,0.001354308711,0.001458192877,0.001577600146,0.001562732238,0.001479149726,0.001424496724,0.001562818557,0.001525448366,0.001507922405,0.001553342088,0.001761348236,0.001655587112,0.001865300717,0.001826216881,0.001768811851
Iceland,ISL,0.01404926797,0.01288383919,0.01533856433,0.01246856773,0.02146303722,0.03036216849,0.02782289862,0.02712800627,0.01547986622,0.01606104331,0.01621669142,0.01587845592,0.01664033553,0.02317096746,0.02178438616,0.02576011192,0.02533923794,0.0451020901,0.06074170064,0.05439143119,0.09418287511
India,IND,0.002051719259,0.001833209953,0.00196542278,0.00199346172,0.002073488136,0.002468053693,0.002574940513,0.002714848313,0.002618125111,0.003195203272,0.00310454178,0.003054956788,0.002924238257,0.00330641214,0.003479506186,0.003736098713,0.004039713743,0.00425948544,0.004587866504,0.005294291086,0.005735616286
Indonesia,IDN,0.004184843276,0.004642013181,0.004959407277,0.005166165526,0.005507254499,0.006500049272,0.009283414537,0.01069574858,0.01335859174,0.01620156346,0.01955689736,0.02572749344,0.03212092785,0.03836488461,0.05251746015,0.05610311142,0.06040060254,0.0611124994,0.06093878245,0.05905564997,0.05722035258
Iran,IRN,0.0004932163749,0.0006186647603,0.0009381348299,0.001140951869,0.001349634409,0.001510678701,0.001592431878,0.001816438015,0.002192343417,0.002110329913,0.00241584383,0.002919235058,0.003238831247,0.003834673201,0.004146436974,0.004004093361,0.004231745215,0.004779102298,0.004885943183,0.005135838836,0.005292384027
Iraq,IRQ,9.16E-05,7.09E-05,7.87E-05,7.62E-05,7.39E-05,0.0005006290977,0.0006251506167,0.0005143292787,0.0005516228441,0.0006586949496,0.0006184415221,0.000649930633,0.0005031184542,0.0007394185412,0.0003962594908,0.0007245590381,0.0006568971566,0.0007451300448,0.0008029547442,0.0006340614968,0.0005357823399
Ireland,IRL,0.0116800265,0.01346771527,0.01576207186,0.01591272721,0.01564260516,0.01433789766,0.01443539458,0.01243029574,0.01298130323,0.009993776651,0.01047579969,0.01019489469,0.00966495811,0.007849059894,0.007396098807,0.006698570551,0.008432658997,0.008463006287,0.00945068299,0.007580337911,0.007683641581
Israel,ISR,0.003065632653,0.003195738591,0.003310762541,0.003387519026,0.00310566991,0.003275517697,0.003233575273,0.00313551753,0.002985195192,0.002738753284,0.002561852089,0.002609659478,0.002680599552,0.002571569433,0.00276091569,0.002454568692,0.002343647451,0.002213199158,0.002065463143,0.001916625388,0.001870996245
Italy,ITA,0.003696092985,0.003802546263,0.003832092126,0.003229726728,0.003347989468,0.002049342634,0.00314722484,0.002985450996,0.003099439392,0.002532909061,0.002748633501,0.002589412929,0.002764436228,0.002301673688,0.002338863792,0.00244665988,0.002449550047,0.002580677171,0.002587273121,0.002399800668,0.002216303981
Jamaica,JAM,0.001598446387,0.001727276381,0.001718591989,0.002331095987,0.001119943328,0.001687297111,0.002118150985,0.002981417726,0.002079059803,0.00219446015,0.001904201475,0.001445556086,0.0004194934835,0.0002359033226,0.0003021496656,0.0003145938131,0.0002154273926,0.0003378890675,0.0004778562415,0.000574582079,0.0004109961962
Japan,JPN,0.0103870598,0.01018373178,0.01031725535,0.01086821068,0.01019271802,0.009870017376,0.009815398871,0.009574901528,0.0100344952,0.009266703966,0.009710169938,0.008988063871,0.007102794975,0.00841361117,0.008065844011,0.0080286039,0.008696263833,0.008404690894,0.008058408153,0.008161118988,0.00747548301
Jordan,JOR,0.0001040241174,0.0001125356841,0.0001045840749,9.76E-05,0.0001204569879,8.80E-05,9.88E-05,9.22E-05,7.86E-05,8.14E-05,6.49E-05,7.81E-05,8.09E-05,8.32E-05,9.75E-05,0.0001039497918,0.0001000606051,0.0001123972569,0.0001194277531,0.0001271526927,0.0001813307301
Kazakhstan,KAZ,7.99E-05,5.46E-05,2.08E-05,5.24E-05,5.50E-05,1.25E-05,8.12E-06,1.67E-05,1.10E-05,1.31E-05,1.88E-05,1.37E-05,5.18E-05,4.39E-05,4.76E-05,2.37E-05,4.16E-05,0.0001055408674,0.000153899239,0.0003093193362,0.000374484847
Kenya,KEN,1.00E-05,1.66E-05,3.17E-05,2.43E-05,3.00E-05,2.97E-05,2.92E-05,2.74E-05,0.000111471017,0.0001136094095,0.000121270096,0.0002937046784,0.0005229254063,0.0005005739631,0.0005335953661,0.0005345189656,0.0004067747005,0.0003227290218,0.0002637485468,0.0003176967033,0.0003758479886
Kiribati,KIR,0.1077913597,0.1259541125,0.1025284157,0.04612554113,0.04149434795,0.04066553043,0.05105741412,0.08841661421,0.01095119512,0.01052401747,0.01696441375,0.04403907588,0.03907309481,0.07428013403,0.0199539321,0.06028612428,0.03009245375,1.69E-05,0.001262857048,1.64E-05,1.61E-05
Korea,KOR,0.01668310678,0.01420782469,0.01410216777,0.01667214611,0.01753610651,0.01981709818,0.0219515334,0.02640809465,0.02873809472,0.02843392728,0.02700826349,0.02779250691,0.03002474856,0.03006435099,0.03040808372,0.03088759006,0.03286262358,0.03630026848,0.04545623312,0.04417655206,0.04635812328
Kuwait,KWT,0.0001406179841,0.0001943251877,9.79E-05,9.52E-05,0.0001741608161,0.0001741366652,0.0001462823482,0.0002403308103,0.0001388241198,0.0001098520142,9.73E-05,0.0001053219522,0.0001014687522,9.10E-05,8.31E-05,7.90E-05,6.70E-05,4.85E-05,4.73E-05,4.58E-05,0.0001030915764
